Input file,Exact minimum level,Heuristic minimum level,Heuristic runtime,ILP Form2 level,ILP Form2 runtime,ILP Form2 objective
n=8_r=9_0.txt,1,1,0.0091,1,0.0191,0.0
n=8_r=9_7.txt,1,1,0.0074,1,0.0167,0.0
n=8_r=9_9.txt,1,1,0.0037,1,0.0189,0.0
n=8_r=9_11.txt,1,1,0.0015,1,0.0173,0.0
n=8_r=9_12.txt,1,1,0.007,1,0.0191,0.0
