Input file,Exact minimum level,Heuristic minimum level,Heuristic runtime,ILP Form2 level,ILP Form2 runtime,ILP Form2 objective
n=8_r=6_1.txt,1,1,0.0018,1,0.0078,0.0
n=8_r=6_21.txt,1,1,0.0012,1,0.0156,0.0
